review_id,review_kind,decision_status,machine_state,candidate_sha256,source_snapshot_sha256,evidence_type,model_signature,category,member_count,member_keys,suggested_action,auto_family_id
candidate-de8494d1a4d1,merge_candidate,manual_review_required,pending,fe85a736cee70d9a4e6ae546cff664dc85e5b99040a6add0bd1cfc5e06e9ec69,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-Q57511,壁灯,2,mall_sql:10090|mall_sql:10091,merge_only_after_product_owner_review,
candidate-e07f87e3a846,merge_candidate,manual_review_required,pending,fead619219db802ad472131a66d8828792bbbb22a0bb44f3ba197991167008f4,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH31L332FB,商用照明,2,mall_sql:8885|mall_sql:8886,merge_only_after_product_owner_review,
candidate-e409b0ba1d2f,merge_candidate,manual_review_required,pending,ba5edf67f97c7004293aebc74465f8c028911bd0124a50fc1694134854406958,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH9216,护眼灯,3,mall_sql:1334|mall_sql:1335|mall_sql:602,merge_only_after_product_owner_review,
candidate-e44f1f20d25f,merge_candidate,manual_review_required,pending,b7c472b645f622f919e56fa0b8c92ed646270a036b4e4a99e19f5fb5d2bc1904,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH31L332TB,商用照明,4,mall_sql:10071|mall_sql:8877|mall_sql:8878|mall_sql:8884,merge_only_after_product_owner_review,
candidate-e5213137457f,merge_candidate,manual_review_required,pending,efd6df2f560583b341afba0be795f806f3a4b530645bb267dddbf1c5dcd54e00,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-Q59001,吊灯,5,mall_sql:11387|mall_sql:11388|mall_sql:11389|mall_sql:11390|mall_sql:11391,merge_only_after_product_owner_review,
candidate-e69d8660acff,merge_candidate,manual_review_required,pending,ab7cd66147fa90ee13e118d6e1528faac52bc1ab986236e8996fef717ff60b52,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-D-6L21001,风扇灯,3,mall_sql:10669|mall_sql:10670|mall_sql:10671,merge_only_after_product_owner_review,
candidate-e6f1532aa760,merge_candidate,manual_review_required,pending,eb949fb451253c8b28c30e5169e20414b138cb38114813002756b4a333a42fa7,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH31L332YB,商用照明,4,mall_sql:7821|mall_sql:8874|mall_sql:8879|mall_sql:8880,merge_only_after_product_owner_review,
candidate-e7c9c117ab53,merge_candidate,manual_review_required,pending,fb2b47f5603fd5173a32c33e4ae8582c91727f0eaab0f649222c3cc966c978c4,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L2511,吸顶灯,4,mall_sql:11230|mall_sql:11231|mall_sql:12190|mall_sql:12191,merge_only_after_product_owner_review,
candidate-e87bf618899c,merge_candidate,manual_review_required,pending,afbd0087b85dea636390e39367b1e24931a2d111c2dad558bc52a0fa071a3a22,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH31L333,商用照明,6,mall_sql:7825|mall_sql:8919|mall_sql:8920|mall_sql:8921|mall_sql:8922|mall_sql:8923,merge_only_after_product_owner_review,
candidate-e9d9db624bcc,merge_candidate,manual_review_required,pending,2bbd56b7237efe72f337727759201418ca34e9078f77c672f494aa01f986712e,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-X-6L1813,吸顶灯,6,mall_sql:7937|mall_sql:7942|mall_sql:7943|mall_sql:7944|mall_sql:7945|mall_sql:7946,merge_only_after_product_owner_review,
candidate-eb069fde1308,merge_candidate,manual_review_required,pending,f46d8d129e8c3b84a35a010627971ec25401086f6c22e3cd0d22ec279e7a0431,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-X-6L1853,吸顶灯,7,mall_sql:11855|mall_sql:11856|mall_sql:11857|mall_sql:11858|mall_sql:11859|mall_sql:11860|mall_sql:11861,merge_only_after_product_owner_review,
candidate-eb3d6b50e219,merge_candidate,manual_review_required,pending,765b3adafcc029c0501d556e4937186272756607b8b610b986f9d886da6ee223,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,12612,台灯,3,mall_sql:6057|mall_sql:6058|mall_sql:6059,merge_only_after_product_owner_review,
candidate-eb9160eee067,merge_candidate,manual_review_required,pending,77e58ff6d70837606b854f67671b07b76a550ce301f2a35bd235446455fbe5ae,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-S288C,商用照明,3,mall_sql:12127|mall_sql:12257|mall_sql:12258,merge_only_after_product_owner_review,
candidate-ed2a559b6a8c,merge_candidate,manual_review_required,pending,79408bc767d3a2ecfe418556a0c1bac33ca3e91aaecea13aecc4c1147a9d263f,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-D-6L6646,吊灯,3,mall_sql:10186|mall_sql:11827|mall_sql:11828,merge_only_after_product_owner_review,
candidate-ee5482f8165c,merge_candidate,manual_review_required,pending,88ea31be0e7ce41f65206cf0b163bfdcff810a15001cfddfd2f628c1e03cdbdc,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH31L332SB,商用照明,4,mall_sql:8875|mall_sql:8876|mall_sql:8881|mall_sql:8882,merge_only_after_product_owner_review,
candidate-f0c702377346,merge_candidate,manual_review_required,pending,f5e338bef8d6fc5e4c626274d2e439c97c32452a1ce44dce613d837853cfeb8b,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH31L335,筒射灯,3,mall_sql:11839|mall_sql:11840|mall_sql:7836,merge_only_after_product_owner_review,
candidate-f290e7e02d12,merge_candidate,manual_review_required,pending,013b15f7de04957c7c7da24cf2f6d5c4e89449a25a85a799ac9fda1b45cf02b1,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-Q52001,吊灯,4,mall_sql:10992|mall_sql:8008|mall_sql:8009|mall_sql:8011,merge_only_after_product_owner_review,
candidate-f3ae4a2a43ad,merge_candidate,manual_review_required,pending,f1ec06ab2354d41a1cd907221b9e08e644698f15332fff193a5a0833ee32b525,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L6831,吸顶灯,2,mall_sql:11750|mall_sql:11751,merge_only_after_product_owner_review,
candidate-f8bc6ea8f32c,merge_candidate,manual_review_required,pending,bfdd5c4a65d86fb47fdcab343fd615b43fa54b1c3c7ec9f8c56c682664b63105,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L6815,吸顶灯,3,mall_sql:11522|mall_sql:11523|mall_sql:11524,merge_only_after_product_owner_review,
candidate-fa46689420c5,merge_candidate,manual_review_required,pending,6621458c82c3307b5c198ad8c435ca7eff608a80fbbc8366627204651acf61b5,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-Q56603,壁灯,2,mall_sql:10031|mall_sql:10956,merge_only_after_product_owner_review,
candidate-fa7c155de6c8,merge_candidate,manual_review_required,pending,62dc44d7efcc436deb6fc59b76ba2b39e2d4d190bc5b837f0fbb4812e03e25a1,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-L60,智能晾衣架,2,mall_sql:11692|mall_sql:11693,merge_only_after_product_owner_review,
candidate-faa8dc8ed825,merge_candidate,manual_review_required,pending,b6361732f4abd34d58d927ff25ab5eb2e0e61ad482eb7cb9c834b78a45734752,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-Q50203,吊灯,6,mall_sql:8086|mall_sql:8087|mall_sql:8088|mall_sql:8089|mall_sql:8090|mall_sql:8091,merge_only_after_product_owner_review,
candidate-fc6467fd0160,merge_candidate,manual_review_required,pending,e3a14d3a0a59d1e6ea52714ef10eddaa144188cd9d8958a12c4587135c5fb7b3,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,JH-8L6829,吸顶灯,2,mall_sql:11738|mall_sql:11739,merge_only_after_product_owner_review,
candidate-fd2050d7be6f,merge_candidate,manual_review_required,pending,2cb36f2b2f44d6f8f1066ace4bdea9b9ae03da03b75c8aa02d66bbd42bda671a,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,XD58533,吊灯,5,mall_sql:2320|mall_sql:2321|mall_sql:2322|mall_sql:2323|mall_sql:2324,merge_only_after_product_owner_review,
candidate-fdbfa1db9130,merge_candidate,manual_review_required,pending,ad5f8d371c63eeae9f13c3777f3afaec73d6f3a216557c2c4bc4b81f6c559682,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,normalized_model_signature_only,12813,吊灯,2,mall_sql:9720|mall_sql:9721,merge_only_after_product_owner_review,
family-00141a3f73aa,confirm_auto_family,needs_human_confirmation,pending,579efb53554e08044089185d3f9e32060c956f7729f23cea9b4ce4876305ad30,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-ZTDZX-09,户外照明,2,mall_sql:11664|mall_sql:11666,confirm_auto_family_or_split,family-00141a3f73aa
family-02d1f7fdd3e8,confirm_auto_family,needs_human_confirmation,pending,6e3753e6c0bbb127b8835c0cd60a258505e9e4f709ac7de7aa80f3592a140355,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,,吊灯,4,mall_sql:11381|mall_sql:11382|mall_sql:11383|mall_sql:11384,confirm_auto_family_or_split,family-02d1f7fdd3e8
family-030e5ed8b479,confirm_auto_family,needs_human_confirmation,pending,155bb0cb1584fe1f33184ea72ba11db6a4e40b2f109e83c8e37aa28ebe715c63,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,VA5,吸顶灯,6,mall_sql:12003|mall_sql:12004|mall_sql:12005|mall_sql:12006|mall_sql:12007|mall_sql:12008,confirm_auto_family_or_split,family-030e5ed8b479
family-049c7fe69d65,confirm_auto_family,needs_human_confirmation,pending,45bf3c6e2f2d2558535764ea7b2443b3fd0ae3a77ce4598b2b919392ab9f8a57,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-76617,壁灯,5,mall_sql:4538|mall_sql:4541|mall_sql:4548|mall_sql:4551|mall_sql:4554,confirm_auto_family_or_split,family-049c7fe69d65
family-0568e126cf75,confirm_auto_family,needs_human_confirmation,pending,da3d71c6e04b4fb1d84f2e3c9b7dedcb582d7581b524ca94937be45eed8d773a,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-X-6L1366,吸顶灯,5,mall_sql:12034|mall_sql:12035|mall_sql:12036|mall_sql:12037|mall_sql:12038,confirm_auto_family_or_split,family-0568e126cf75
family-06b15e3043de,confirm_auto_family,needs_human_confirmation,pending,b4dfb26d9ae51346305220a1bf386d7217847152adaf6f85f4d0a3e6796f95ad,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-8-X-9153,吸顶灯,2,mall_sql:2404|mall_sql:2405,confirm_auto_family_or_split,family-06b15e3043de
family-06f63a597360,confirm_auto_family,needs_human_confirmation,pending,72f79a98a8f48cba3d6a13598887fdd60a0c2e18aa12da08dd60ef0873740efe,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-Q66690,吊灯,3,mall_sql:10130|mall_sql:10133|mall_sql:10134,confirm_auto_family_or_split,family-06f63a597360
family-082e0d9ae478,confirm_auto_family,needs_human_confirmation,pending,c340f591e760c5d6555483bb1d62ca13eb54c453ff6ebca5fb99cd0aded6325c,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-D-6L8061,吊灯,4,mall_sql:5282|mall_sql:7367|mall_sql:7368|mall_sql:7369,confirm_auto_family_or_split,family-082e0d9ae478
family-0e113c4abfc9,confirm_auto_family,needs_human_confirmation,pending,c5a8117a506896e7abb2feb9cd890496ae8b26463a57765eff2607a55d35468e,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-Q51004,待复核,2,mall_sql:8636|mall_sql:8637,confirm_auto_family_or_split,family-0e113c4abfc9
family-0e9462935b87,confirm_auto_family,needs_human_confirmation,pending,3308495dc59526dfd9a6cedfd78e2116a7632860c1f921d9f66152a1bd268ca6,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-B-6L1368,壁灯,15,mall_sql:12044|mall_sql:12045|mall_sql:12046|mall_sql:12047|mall_sql:12048|mall_sql:12049|mall_sql:12050|mall_sql:12051|mall_sql:12052|mall_sql:12053|mall_sql:12054|mall_sql:12055|mall_sql:12056|mall_sql:12057|mall_sql:12058,confirm_auto_family_or_split,family-0e9462935b87
family-0f67c1cbdb18,confirm_auto_family,needs_human_confirmation,pending,40653f88832551473013f99cbfca2162c7eecf2d2023aeaa527b75e9c29caea2,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-ZX-04,户外照明,3,mall_sql:11436|mall_sql:11441|mall_sql:11442,confirm_auto_family_or_split,family-0f67c1cbdb18
family-0f8c04856a0b,confirm_auto_family,needs_human_confirmation,pending,0bbc9bcc3d7d9a7f2b7e1518affb6e79502682d6107fb5f63952e6aad13db4d7,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,XD50070,吊灯,2,mall_sql:2827|mall_sql:7533,confirm_auto_family_or_split,family-0f8c04856a0b
family-12530a2dfe1d,confirm_auto_family,needs_human_confirmation,pending,26712afabf387e1b2997a93bf495407147a5a327e957814e4eab60797c099bd9,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-D-6L31093Y,风扇灯,2,mall_sql:12216|mall_sql:12232,confirm_auto_family_or_split,family-12530a2dfe1d
family-12a5a75eddd9,confirm_auto_family,needs_human_confirmation,pending,65876d846f318eb0e16e3fba8e832ad33dbd234cb7baefd3b697f68ae65d190d,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-Q59889,待复核,9,mall_sql:7020|mall_sql:7021|mall_sql:7022|mall_sql:7023|mall_sql:7024|mall_sql:7025|mall_sql:7026|mall_sql:7027|mall_sql:7028,confirm_auto_family_or_split,family-12a5a75eddd9
family-198737d6f196,confirm_auto_family,needs_human_confirmation,pending,8a4987718e0679fce66f953aff4c167f553ab4a743e174daeb819f003e9a7c86,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-Q58001,吸顶灯,4,mall_sql:10153|mall_sql:10154|mall_sql:10155|mall_sql:10156,confirm_auto_family_or_split,family-198737d6f196
family-1d1a974245de,confirm_auto_family,needs_human_confirmation,pending,13e0c80a424d8722bd45210732f60f30e69e89c20b19f6d6cd129d118f2028f1,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-78997,吸顶灯,3,mall_sql:9904|mall_sql:9905|mall_sql:9906,confirm_auto_family_or_split,family-1d1a974245de
family-1df6bd5b00c2,confirm_auto_family,needs_human_confirmation,pending,7d55fab609d1303e194f6d82d06e9d85d93afb606e5a03c9fc76206dd9d58a27,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-Q69003,吊灯,4,mall_sql:11397|mall_sql:11398|mall_sql:11399|mall_sql:11400,confirm_auto_family_or_split,family-1df6bd5b00c2
family-1e9e2c552118,confirm_auto_family,needs_human_confirmation,pending,3a85cad00df96d6867332e12a50b40ccbb2bab498df5f743b38702e6742c712a,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-Q52001,类别,2,mall_sql:8013|mall_sql:8725,confirm_auto_family_or_split,family-1e9e2c552118
family-2137f1f40ac4,confirm_auto_family,needs_human_confirmation,pending,b585036fca2e1c7438b798726a2348b9ed07178eb98ac4a7f0487b39105cdf2c,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-Q70673,吸顶灯,5,mall_sql:10004|mall_sql:10005|mall_sql:10006|mall_sql:10007|mall_sql:10008,confirm_auto_family_or_split,family-2137f1f40ac4
family-21d71ff6f45b,confirm_auto_family,needs_human_confirmation,pending,29d37982a1cdbf03b6be4f955964b20eb365e7bb363a9c4ea80b9560c0689161,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-8L7329,吸顶灯,2,mall_sql:11914|mall_sql:11915,confirm_auto_family_or_split,family-21d71ff6f45b
family-23daf1fa79e3,confirm_auto_family,needs_human_confirmation,pending,8a334037e2b0179af60e53c3e498dd6e67889b8896d2f489c1112e69edf1e2f5,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-79002,吸顶灯,3,mall_sql:10000|mall_sql:10001|mall_sql:10002,confirm_auto_family_or_split,family-23daf1fa79e3
family-245ea8769927,confirm_auto_family,needs_human_confirmation,pending,3fb98b3ad5f4e6230c97ea8d43931fc847c854f31a07703bd329e5c29c0c1d09,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-58601,吊灯,5,mall_sql:11403|mall_sql:11404|mall_sql:11405|mall_sql:11406|mall_sql:11407,confirm_auto_family_or_split,family-245ea8769927
family-25ddbdfa9b08,confirm_auto_family,needs_human_confirmation,pending,67f351705989c4dfa0053fcec438de11b85788a6429908a3f1010654483e7f74,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-DC-2301,吸顶灯,4,mall_sql:12186|mall_sql:12187|mall_sql:12188|mall_sql:12189,confirm_auto_family_or_split,family-25ddbdfa9b08
family-26cb40005942,confirm_auto_family,needs_human_confirmation,pending,331e9abc07878db6710d06bb87f0fc499ed92eccb972af1cf7895cc37c829394,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-S00110TM,商用照明,8,mall_sql:11086|mall_sql:11961|mall_sql:11962|mall_sql:11963|mall_sql:11964|mall_sql:11965|mall_sql:11966|mall_sql:11967,confirm_auto_family_or_split,family-26cb40005942
family-26dcba766d31,confirm_auto_family,needs_human_confirmation,pending,0b6092794394c5c562bc205f9e7d137fb4ac503df3b56efec26b68d4e638f3d5,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-Q58988,吸顶灯,2,mall_sql:9039|mall_sql:9040,confirm_auto_family_or_split,family-26dcba766d31
family-2701b1e3a125,confirm_auto_family,needs_human_confirmation,pending,1c3f42cf4be57559608aa091ae45db9acc9af707932793d7fb22f69f0276529a,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-Q50022,壁灯,2,mall_sql:8550|mall_sql:8551,confirm_auto_family_or_split,family-2701b1e3a125
family-2727d82996be,confirm_auto_family,needs_human_confirmation,pending,ef10c3efb19e05f1662b4c3faea0daa60a1715d717d7922502b6c2c067124810,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-D-6L3963,吊灯,5,mall_sql:11934|mall_sql:11935|mall_sql:11936|mall_sql:11937|mall_sql:11938,confirm_auto_family_or_split,family-2727d82996be
family-27c2ee899fa8,confirm_auto_family,needs_human_confirmation,pending,9a0aaf67f3248ffaf79c12235d63f9debd31a735b03601d8e66eeb99d74399bb,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-Q50020,壁灯,2,mall_sql:8547|mall_sql:8548,confirm_auto_family_or_split,family-27c2ee899fa8
family-2854de3594bb,confirm_auto_family,needs_human_confirmation,pending,c237d8b3c3295e3aa76765bace1ecc4dbbd39d8c8fcad85e1441c6e19f6f6f79,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,P9御系列,开关,12,mall_sql:12366|mall_sql:12367|mall_sql:12368|mall_sql:12369|mall_sql:12370|mall_sql:12371|mall_sql:12372|mall_sql:12373|mall_sql:12374|mall_sql:12375|mall_sql:12376|mall_sql:8971,confirm_auto_family_or_split,family-2854de3594bb
family-28e0d5203342,confirm_auto_family,needs_human_confirmation,pending,6577337fae4ace5da8b5647963bcaf29b575490ed68af97f8a9c130189d36f2b,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-D-6L8060,吊灯,5,mall_sql:6141|mall_sql:7363|mall_sql:7364|mall_sql:7365|mall_sql:7366,confirm_auto_family_or_split,family-28e0d5203342
family-2a913710c571,confirm_auto_family,needs_human_confirmation,pending,4c6159f2207cdd5c949963935dfd3a8d75df1cb15196baf852f312e1e1eb26d8,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,120092,吊灯,4,mall_sql:12070|mall_sql:12071|mall_sql:12072|mall_sql:12073,confirm_auto_family_or_split,family-2a913710c571
family-2bd9c0dfab3d,confirm_auto_family,needs_human_confirmation,pending,24aab0d5c04fe8d9b6e9fdc8f85817514a2cfad379ceb8baea21fc3bb47e9f21,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,VA5,吸顶灯,3,mall_sql:12103|mall_sql:12104|mall_sql:12105,confirm_auto_family_or_split,family-2bd9c0dfab3d
family-2d5125a05fbc,confirm_auto_family,needs_human_confirmation,pending,f9cb5d0871415285b8f032bbb8cb95882c4ab68a412bd10c4a22839e8eb0746d,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,VA5,吸顶灯,6,mall_sql:12106|mall_sql:12107|mall_sql:12108|mall_sql:12109|mall_sql:12110|mall_sql:12111,confirm_auto_family_or_split,family-2d5125a05fbc
family-2d5f8845ac52,confirm_auto_family,needs_human_confirmation,pending,b6eda6595467a9e7caa3c95d1efb51df38cedb613a0bdf62c3ce6c29c99d8e01,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-8L6876,吸顶灯,3,mall_sql:12178|mall_sql:12179|mall_sql:12180,confirm_auto_family_or_split,family-2d5f8845ac52
family-2d61d1840a46,confirm_auto_family,needs_human_confirmation,pending,cea83c2c52225f32d9af831b8d585619e50932dd874062b42bd08df64d0b5ee6,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,V-120101,吊灯,3,mall_sql:12085|mall_sql:12086|mall_sql:12087,confirm_auto_family_or_split,family-2d61d1840a46
family-3042d6c6ea43,confirm_auto_family,needs_human_confirmation,pending,db3752ad1d71f455e7134adf49eb6c8dcf872f0a62b45018fa63e6d0911a07a9,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-Q58609,吊灯,5,mall_sql:11719|mall_sql:11720|mall_sql:11721|mall_sql:11722|mall_sql:11723,confirm_auto_family_or_split,family-3042d6c6ea43
family-30498dd52a51,confirm_auto_family,needs_human_confirmation,pending,435d35014ab2bd5447e5c5af3c6e57ae16238245bfbfa69978fc75b31ca01658,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-Q56603,待复核,7,mall_sql:10026|mall_sql:10027|mall_sql:10028|mall_sql:10029|mall_sql:10030|mall_sql:10031|mall_sql:10032,confirm_auto_family_or_split,family-30498dd52a51
family-324ad8735061,confirm_auto_family,needs_human_confirmation,pending,c9288f911bf54a4e25ee78da870b49a94cf6b5ae1ff43478a306deb87cd0b8d3,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-20302,吊灯,3,mall_sql:9086|mall_sql:9087|mall_sql:9088,confirm_auto_family_or_split,family-324ad8735061
family-32b566246c59,confirm_auto_family,needs_human_confirmation,pending,e160d47abba3cc73092d7e3a705549f77479872e9788904cb24649fa6432a3fa,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-Q55057,吊灯,4,mall_sql:10946|mall_sql:10947|mall_sql:10948|mall_sql:10949,confirm_auto_family_or_split,family-32b566246c59
family-32cd48f231ca,confirm_auto_family,needs_human_confirmation,pending,0ae2795eb4ae13f31b238ca225d0ef6c3a2d18de655aade2424a622cfe8aef84,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,V-120103,吊灯,3,mall_sql:12100|mall_sql:12101|mall_sql:12102,confirm_auto_family_or_split,family-32cd48f231ca
family-3355b8346c45,confirm_auto_family,needs_human_confirmation,pending,a062cc0221cd46eb80f477501faa716c6b5129c96883ad7b78b6552d4570624d,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,,待复核,12,mall_sql:11315|mall_sql:11329|mall_sql:11331|mall_sql:11332|mall_sql:11334|mall_sql:11335|mall_sql:11352|mall_sql:11362|mall_sql:11363|mall_sql:11364|mall_sql:11365|mall_sql:11366,confirm_auto_family_or_split,family-3355b8346c45
family-33ecfc3071ee,confirm_auto_family,needs_human_confirmation,pending,f24f83e76b03a736ec27049bf3586156ba0a4589772932dd77d029c19ea620fc,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,VA5,吸顶灯,7,mall_sql:12009|mall_sql:12010|mall_sql:12011|mall_sql:12012|mall_sql:12013|mall_sql:12014|mall_sql:12015,confirm_auto_family_or_split,family-33ecfc3071ee
family-34e9b14ae6b8,confirm_auto_family,needs_human_confirmation,pending,e9be2d4e524b3e6c5f4597f8c23d587eb64ee0335b2b30971dc42d1f8ed9a477,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-Q56019,吸顶灯,3,mall_sql:11661|mall_sql:11662|mall_sql:11663,confirm_auto_family_or_split,family-34e9b14ae6b8
family-35d3e85b5f71,confirm_auto_family,needs_human_confirmation,pending,fe16d0faff9290ef24b2916815beb5d2fc4eca7adcd67cdffbbc92e6d8e2a77a,f09a37f2f0e1261fc536efbba1edb42708b055032b717e405ebbd302154e7204,exact_complete_reference_image_set,JH-D-6L3967,吊灯,4,mall_sql:11952|mall_sql:11953|mall_sql:11954|mall_sql:11955,confirm_auto_family_or_split,family-35d3e85b5f71
